index,data,is_discord,cluster_belong
6219,5.01,N,4
6220,5,N,17
6221,4.99,N,8
6222,4.97,N,8
6223,4.95,N,1
6224,4.94,N,1
6225,4.94,N,7
6226,4.92,N,4
6227,4.93,N,12
6228,4.93,N,12
6229,4.95,N,7
6230,4.96,N,15
6231,4.94,N,15
6232,4.91,N,6
6233,4.89,N,7
6234,4.89,N,0
6235,4.9,N,0
6236,4.93,N,4
6237,4.95,N,7
6238,4.97,N,24
6239,4.97,N,17
6240,4.96,N,15
6241,4.94,N,15
6242,4.93,N,1
6243,4.94,N,1
6244,4.93,N,0
6245,4.93,N,7
6246,4.93,N,23
6247,4.91,N,7
6248,4.89,N,24
6249,4.88,N,7
6250,4.88,N,2
6251,4.89,N,21
6252,4.88,N,1
6253,4.88,N,7
6254,4.89,N,4
6255,4.88,N,12
6256,4.9,N,12
6257,4.94,N,12
6258,4.97,N,3
6259,4.95,N,15
6260,4.92,N,6
6261,4.92,N,15
6262,4.92,N,14
6263,4.92,N,0
6264,4.88,N,0
6265,4.85,N,0
6266,4.85,N,23
6267,4.87,N,7
6268,4.9,N,27
6269,4.91,N,27
6270,4.89,N,8
6271,4.86,N,8
6272,4.85,N,8
6273,4.84,N,25
6274,4.83,N,1
6275,4.84,N,20
6276,4.86,N,1
6277,4.86,N,3
6278,4.83,N,15
6279,4.82,N,15
6280,4.82,N,11
6281,4.83,N,21
6282,4.83,N,21
6283,4.83,N,20
6284,4.79,N,18
6285,4.8,N,18
6286,4.8,N,18
6287,4.82,N,24
6288,4.83,N,4
6289,4.82,N,8
6290,4.8,N,8
6291,4.79,N,8
6292,4.82,N,7
6293,4.81,N,7
6294,4.81,N,4
6295,4.79,N,23
6296,4.76,N,7
6297,4.77,N,7
6298,4.8,N,11
6299,4.82,N,11
6300,4.82,N,6
6301,4.82,N,27
6302,4.83,N,8
6303,4.81,N,8
6304,4.81,N,17
6305,4.82,N,12
6306,4.84,N,23
6307,4.85,N,6
6308,4.85,N,5
6309,4.84,N,5
6310,4.82,N,13
6311,4.81,N,0
6312,4.82,N,5
6313,4.87,N,0
6314,4.89,N,5
6315,4.88,N,27
6316,4.84,N,27
6317,4.82,N,9
6318,4.82,N,24
6319,4.83,N,20
6320,4.84,N,1
6321,4.84,N,1
6322,4.84,N,0
6323,4.85,N,13
6324,4.86,N,12
6325,4.86,N,12
6326,4.84,N,10
6327,4.8,N,21
6328,4.8,N,2
6329,4.85,N,2
6330,4.89,N,3
6331,4.91,N,9
6332,4.89,N,4
6333,4.87,N,4
6334,4.87,N,13
6335,4.86,N,16
6336,4.84,N,1
6337,4.82,N,1
6338,4.81,N,6
6339,4.83,N,0
6340,4.85,N,4
6341,4.87,N,4
6342,4.87,N,17
6343,4.84,N,16
6344,4.83,N,6
6345,4.85,N,6
6346,4.88,N,1
6347,4.89,N,10
6348,4.85,N,12
6349,4.83,N,12
6350,4.83,N,12
6351,4.84,N,24
6352,4.86,N,24
6353,4.85,N,24
6354,4.84,N,21
6355,4.85,N,13
6356,4.88,N,13
6357,4.89,N,13
6358,4.88,N,12
6359,4.86,N,9
6360,4.86,N,6
6361,4.87,N,6
6362,4.86,N,3
6363,4.86,N,24
6364,4.88,N,1
6365,4.9,N,22
6366,4.89,N,13
6367,4.87,N,13
6368,4.85,N,13
6369,4.84,N,0
6370,4.84,N,6
6371,4.84,N,23
6372,4.83,N,23
6373,4.84,N,9
6374,4.88,N,25
6375,4.9,N,11
6376,4.92,N,11
6377,4.93,N,8
6378,4.9,N,15
6379,4.88,N,0
6380,4.87,N,0
6381,4.86,N,1
6382,4.87,N,23
6383,4.88,N,23
6384,4.88,N,23
6385,4.86,N,11
6386,4.85,N,11
6387,4.85,N,2
6388,4.87,N,2
6389,4.89,N,4
6390,4.92,N,8
6391,4.92,N,10
6392,4.9,N,10
6393,4.9,N,4
6394,4.92,N,6
6395,4.95,N,22
6396,4.94,N,22
6397,4.95,N,22
6398,4.98,N,14
6399,5.04,N,14
6400,5.08,N,14
6401,5.09,N,5
6402,5.07,N,5
6403,5.08,N,9
6404,5.06,N,9
6405,5.05,N,5
6406,5.09,N,24
6407,5.1,N,24
6408,5.11,N,9
6409,5.09,N,5
6410,5.05,N,1
6411,5.04,N,1
6412,5.03,N,1
6413,5,N,1
6414,4.96,N,1
6415,4.93,N,21
6416,4.91,N,19
6417,4.86,N,19
6418,4.82,N,3
6419,4.8,N,3
6420,4.82,N,3
6421,4.83,N,3
6422,4.83,N,2
6423,4.82,N,11
6424,4.82,N,3
6425,4.81,N,3
6426,4.82,N,4
6427,4.8,N,4
6428,4.76,N,11
6429,4.77,N,2
6430,4.8,N,11
6431,4.84,N,4
6432,4.85,N,4
6433,4.83,N,11
6434,4.82,N,12
6435,4.8,N,17
6436,4.81,N,4
6437,4.83,N,6
6438,4.82,N,6
6439,4.82,N,7
6440,4.81,N,17
6441,4.82,N,17
6442,4.82,N,17
6443,4.81,N,7
6444,4.82,N,20
6445,4.82,N,1
6446,4.81,N,20
6447,4.77,N,7
6448,4.78,N,7
6449,4.81,N,12
6450,4.84,N,7
6451,4.84,N,12
6452,4.82,N,15
6453,4.81,N,6
6454,4.78,N,15
6455,4.78,N,7
6456,4.78,N,23
6457,4.78,N,4
6458,4.79,N,23
6459,4.82,N,7
6460,4.85,N,15
6461,4.86,N,15
6462,4.76,N,15
6463,4.7,N,6
6464,4.7,N,0
6465,4.7,N,0
6466,4.71,N,0
6467,4.7,N,25
6468,4.65,N,24
6469,4.6,N,24
6470,4.55,N,24
6471,4.51,N,7
6472,4.48,N,1
6473,4.46,N,1
6474,4.42,N,1
6475,4.37,N,7
6476,4.32,N,12
6477,4.26,N,12
6478,4.25,N,12
6479,4.27,N,7
6480,4.28,N,3
6481,4.3,N,3
6482,4.31,N,3
6483,4.37,N,17
6484,4.46,N,12
6485,4.54,N,12
6486,4.57,N,12
6487,4.56,N,5
6488,4.63,N,6
6489,4.71,N,6
6490,4.78,N,6
6491,4.83,N,5
6492,4.84,N,17
6493,4.85,N,17
6494,4.85,N,17
6495,4.87,N,5
6496,4.88,N,5
6497,4.9,N,5
6498,4.89,N,5
6499,4.88,N,5
6500,4.88,N,5
6501,4.88,N,5
6502,4.87,N,20
6503,4.88,N,1
6504,4.89,N,1
6505,4.91,N,19
6506,4.92,N,19
6507,4.91,N,19
6508,4.92,N,19
6509,4.92,N,19
6510,4.91,N,19
6511,4.9,N,9
6512,4.88,N,3
6513,4.88,N,2
6514,4.91,N,3
6515,4.94,N,2
6516,4.93,N,11
6517,4.91,N,26
6518,4.89,N,2
6519,4.9,N,2
6520,4.92,N,2
6521,4.93,N,1
6522,4.92,N,4
6523,4.92,N,9
6524,4.93,N,4
6525,4.91,N,11
6526,4.88,N,11
6527,4.88,N,24
6528,4.94,N,1
6529,4.99,N,2
6530,4.98,N,13
6531,4.96,N,13
6532,4.95,N,12
6533,4.97,N,9
6534,4.97,N,23
6535,4.99,N,9
6536,5,N,6
6537,5.01,N,16
6538,5.02,N,16
6539,5.02,N,16
6540,5.01,N,14
6541,5,N,9
6542,4.99,N,0
6543,5.01,N,0
6544,5.02,N,2
6545,5.03,N,9
6546,5.03,N,9
6547,5.01,N,9
6548,5.01,N,10
6549,5,N,0
6550,5.02,N,1
6551,5.02,N,1
6552,5.01,N,1
6553,5,N,26
6554,5.01,N,3
6555,5.01,N,11
6556,5.03,N,13
6557,5.06,N,26
6558,5.1,N,21
6559,5.12,N,21
6560,5.07,N,6
6561,5.05,N,22
6562,5.07,N,4
6563,5.11,N,4
6564,5.11,N,4
6565,5.08,N,14
6566,5.07,N,16
6567,5.06,N,11
6568,5.04,N,2
6569,5.04,N,2
6570,5.06,N,0
6571,5.07,N,0
6572,5.06,N,4
6573,5.05,N,8
6574,5.06,N,9
6575,5.07,N,24
6576,5.05,N,3
6577,5.05,N,1
6578,5.05,N,1
6579,5.03,N,1
6580,5.02,N,11
6581,5,N,3
6582,4.99,N,3
6583,4.96,N,12
6584,4.98,N,18
6585,5,N,21
6586,5.03,N,21
6587,5.04,N,6
6588,5,N,8
6589,4.96,N,4
6590,4.96,N,4
6591,4.97,N,4
6592,4.98,N,7
6593,4.98,N,1
6594,4.96,N,11
6595,4.93,N,11
6596,4.91,N,7
6597,4.91,N,11
6598,4.95,N,4
6599,4.97,N,21
6600,4.97,N,27
6601,4.93,N,6
6602,4.9,N,6
6603,4.9,N,18
6604,4.92,N,20
6605,4.95,N,25
6606,4.94,N,7
6607,4.94,N,15
6608,4.92,N,15
6609,4.91,N,15
6610,4.91,N,7
6611,4.93,N,7
6612,4.94,N,20
6613,4.93,N,20
6614,4.91,N,27
6615,4.91,N,17
6616,4.91,N,24
6617,4.92,N,24
6618,4.93,N,20
6619,4.92,N,1
6620,4.91,N,8
6621,4.9,N,8
6622,4.9,N,7
6623,4.9,N,7
6624,4.93,N,23
6625,4.92,N,23
6626,4.91,N,10
6627,4.89,N,15
6628,4.9,N,11
6629,4.91,N,11
6630,4.92,N,23
6631,4.9,N,23
6632,4.87,N,21
6633,4.87,N,21
6634,4.87,N,11
6635,4.88,N,11
6636,4.89,N,18
6637,4.88,N,18
6638,4.87,N,10
6639,4.88,N,8
6640,4.88,N,7
6641,4.87,N,7
6642,4.85,N,23
6643,4.82,N,23
6644,4.83,N,7
6645,4.86,N,7
6646,4.87,N,11
6647,4.88,N,13
6648,4.86,N,6
6649,4.83,N,6
6650,4.82,N,10
6651,4.82,N,20
6652,4.86,N,7
6653,4.86,N,7
6654,4.83,N,23
6655,4.81,N,24
6656,4.83,N,7
6657,4.86,N,7
6658,4.88,N,13
6659,4.85,N,1
6660,4.85,N,27
6661,4.84,N,27
6662,4.8,N,20
6663,4.8,N,23
6664,4.83,N,20
6665,4.85,N,20
6666,4.85,N,24
6667,4.85,N,16
6668,4.82,N,15
6669,4.81,N,15
6670,4.82,N,1
6671,4.84,N,1
6672,4.85,N,20
6673,4.83,N,5
6674,4.81,N,12
6675,4.83,N,3
6676,4.87,N,24
6677,4.87,N,24
6678,4.86,N,6
6679,4.84,N,0
6680,4.82,N,1
6681,4.81,N,0
6682,4.83,N,0
6683,4.86,N,23
6684,4.89,N,23
6685,4.88,N,10
6686,4.88,N,27
6687,4.86,N,16
6688,4.87,N,16
6689,4.85,N,1
6690,4.84,N,1
6691,4.84,N,1
6692,4.84,N,1
6693,4.88,N,11
6694,4.9,N,15
6695,4.89,N,3
6696,4.86,N,3
6697,4.85,N,21
6698,4.86,N,21
6699,4.88,N,0
6700,4.88,N,0
6701,4.88,N,4
6702,4.87,N,9
6703,4.89,N,9
6704,4.89,N,9
6705,4.88,N,11
6706,4.88,N,16
6707,4.88,N,16
6708,4.86,N,1
6709,4.85,N,0
6710,4.85,N,0
6711,4.88,N,0
6712,4.88,N,4
6713,4.88,N,24
6714,4.89,N,16
6715,4.88,N,16
6716,4.86,N,6
6717,4.85,N,1
6718,4.82,N,1
6719,4.84,N,1
6720,4.86,N,4
6721,4.88,N,12
6722,4.85,N,3
6723,4.82,N,3
6724,4.83,N,15
6725,4.88,N,21
6726,4.91,N,0
6727,4.87,N,0
6728,4.82,N,0
6729,4.81,N,12
6730,4.87,N,23
6731,4.91,N,23
6732,4.92,N,24
6733,4.9,N,6
6734,4.9,N,16
6735,4.91,N,16
6736,4.9,N,16
6737,4.89,N,0
6738,4.88,N,1
6739,4.88,N,1
6740,4.88,N,9
6741,4.87,N,27
6742,4.88,N,3
6743,4.88,N,3
6744,4.89,N,26
6745,4.89,N,8
6746,4.88,N,13
6747,4.89,N,13
6748,4.88,N,10
6749,4.88,N,1
6750,4.89,N,23
6751,4.88,N,23
6752,4.86,N,3
6753,4.84,N,11
6754,4.84,N,11
6755,4.87,N,11
6756,4.89,N,11
6757,4.9,N,6
6758,4.9,N,8
6759,4.86,N,8
6760,4.83,N,8
6761,4.85,N,4
6762,4.92,N,23
6763,4.96,N,6
6764,4.93,N,22
6765,4.9,N,13
6766,4.86,N,13
6767,4.86,N,0
6768,4.89,N,0
6769,4.91,N,20
6770,4.91,N,20
6771,4.9,N,27
6772,4.88,N,27
6773,4.89,N,24
6774,4.9,N,24
6775,4.9,N,20
6776,4.88,N,20
6777,4.87,N,1
6778,4.88,N,1
6779,4.92,N,25
6780,4.93,N,13
6781,4.91,N,12
6782,4.9,N,12
6783,4.92,N,21
6784,4.95,N,19
6785,4.97,N,6
6786,4.98,N,6
6787,4.96,N,23
6788,4.94,N,9
6789,4.92,N,14
6790,4.9,N,0
6791,4.9,N,2
6792,4.95,N,2
6793,5.01,N,2
6794,5.07,N,27
6795,5.1,N,13
6796,5.08,N,10
6797,5.09,N,10
6798,5.13,N,1
6799,5.14,N,6
6800,5.13,N,6
6801,5.12,N,6
6802,5.11,N,19
6803,5.11,N,22
6804,5.13,N,0
6805,5.12,N,0
6806,5.09,N,0
6807,5.09,N,0
6808,5.08,N,2
6809,5.09,N,2
6810,5.06,N,9
6811,5,N,9
6812,4.98,N,4
6813,4.95,N,4
6814,4.93,N,1
6815,4.87,N,1
6816,4.84,N,3
6817,4.8,N,3
6818,4.78,N,3
6819,4.8,N,3
6820,4.84,N,11
6821,4.92,N,11
6822,4.93,N,3
6823,4.89,N,3
6824,4.85,N,12
6825,4.85,N,12
6826,4.85,N,4
6827,4.84,N,4
6828,4.82,N,4
6829,4.82,N,4
6830,4.82,N,11
6831,4.84,N,11
6832,4.86,N,17
6833,4.9,N,17
6834,4.89,N,8
6835,4.87,N,8
6836,4.81,N,27
6837,4.8,N,20
6838,4.83,N,20
6839,4.87,N,20
6840,4.88,N,20
6841,4.88,N,12
6842,4.87,N,15
6843,4.88,N,15
6844,4.9,N,15
6845,4.88,N,5
6846,4.89,N,5
6847,4.86,N,5
6848,4.84,N,20
6849,4.82,N,23
6850,4.82,N,24
6851,4.85,N,24
6852,4.89,N,24
6853,4.88,N,16
6854,4.83,N,13
6855,4.79,N,13
6856,4.8,N,1
6857,4.82,N,1
6858,4.81,N,20
6859,4.79,N,20
6860,4.78,N,12
6861,4.78,N,3
6862,4.78,N,3
6863,4.79,N,3
6864,4.77,N,3
6865,4.75,N,21
6866,4.72,N,21
6867,4.71,N,21
6868,4.73,N,4
6869,4.72,N,18
6870,4.68,N,18
6871,4.64,N,18
6872,4.65,N,7
6873,4.66,N,11
6874,4.65,N,11
6875,4.6,N,11
6876,4.58,N,7
6877,4.54,N,4
6878,4.47,N,4
6879,4.47,N,4
6880,4.47,N,7
6881,4.42,N,7
6882,4.36,N,7
6883,4.3,N,7
6884,4.25,N,7
6885,4.24,N,7
6886,4.26,N,7
6887,4.28,N,7
6888,4.33,N,7
6889,4.35,N,7
6890,4.36,N,7
6891,4.38,N,7
6892,4.47,N,7
6893,4.56,N,5
6894,4.62,N,5
6895,4.67,N,5
6896,4.71,N,5
6897,4.75,N,5
6898,4.79,N,5
6899,4.84,N,5
6900,4.86,N,5
6901,4.87,N,5
6902,4.87,N,5
6903,4.88,N,5
6904,4.88,N,5
6905,4.9,N,5
6906,4.91,N,5
6907,4.9,N,5
6908,4.93,N,5
6909,4.96,N,19
6910,4.96,N,19
6911,4.94,N,19
6912,4.94,N,19
6913,4.92,N,19
6914,4.9,N,19
6915,4.9,N,19
6916,4.94,N,19
6917,4.95,N,2
6918,4.92,N,9
6919,4.91,N,9
6920,4.92,N,9
6921,4.95,N,26
6922,4.98,N,1
6923,4.94,N,1
6924,4.89,N,1
6925,4.89,N,1
6926,4.95,N,2
6927,4.99,N,2
6928,4.95,N,14
6929,4.92,N,14
6930,4.92,N,2
6931,4.94,N,2
6932,4.95,N,2
6933,4.97,N,2
6934,5,N,9
6935,4.99,N,9
6936,4.99,N,9
6937,4.97,N,9
6938,4.97,N,16
6939,4.97,N,24
6940,4.97,N,1
6941,4.98,N,1
6942,4.99,N,0
6943,4.98,N,13
6944,4.98,N,13
6945,5,N,13
6946,5.01,N,9
6947,5.02,N,9
6948,5.03,N,6
6949,5.03,N,6
6950,5.03,N,1
6951,5.05,N,16
6952,5.05,N,9
6953,5.06,N,9
6954,5.05,N,14
6955,5.07,N,0
6956,5.07,N,16
6957,5.06,N,16
6958,5.06,N,2
6959,5.08,N,9
6960,5.08,N,9
6961,5.07,N,9
6962,5.07,N,9
6963,5.09,N,16
6964,5.09,N,9
6965,5.08,N,9
6966,5.08,N,16
6967,5.06,N,0
6968,5.05,N,0
6969,5.08,N,0
6970,5.09,N,0
6971,5.1,N,9
6972,5.1,N,9
6973,5.07,N,9
6974,5.06,N,9
6975,5.08,N,1
6976,5.09,N,1
6977,5.1,N,1
6978,5.09,N,1
6979,5.08,N,11
6980,5.06,N,11
6981,5.04,N,11
6982,5.02,N,2
6983,5.02,N,2
6984,5.04,N,2
6985,5.02,N,2
6986,4.98,N,2
6987,5.01,N,4
6988,5.05,N,4
6989,5.06,N,4
6990,5.03,N,4
6991,5.01,N,8
6992,4.97,N,8
6993,4.97,N,11
6994,4.99,N,1
6995,5,N,4
6996,5,N,4
6997,4.99,N,12
6998,4.97,N,13
6999,4.95,N,11
7000,4.96,N,11
7001,4.96,N,6
7002,4.95,N,6
7003,4.94,N,21
7004,4.92,N,21
7005,4.91,N,17
7006,4.92,N,4
7007,4.94,N,18
7008,4.95,N,18
7009,4.94,N,27
7010,4.92,N,8
7011,4.91,N,15
7012,4.91,N,7
7013,4.92,N,20
7014,4.92,N,23
7015,4.91,N,7
7016,4.89,N,7
7017,4.9,N,7
7018,4.91,N,11
7019,4.92,N,7
7020,4.91,N,7
7021,4.9,N,10
7022,4.88,N,21
7023,4.88,N,7
7024,4.89,N,7
7025,4.91,N,23
7026,4.91,N,18
7027,4.9,N,12
7028,4.88,N,7
7029,4.87,N,13
7030,4.88,N,7
7031,4.89,N,7
7032,4.9,N,7
7033,4.89,N,20
7034,4.88,N,12
7035,4.88,N,12
7036,4.9,N,17
7037,4.89,N,24
7038,4.89,N,6
7039,4.88,N,6
7040,4.87,N,20
7041,4.87,N,1
7042,4.86,N,17
7043,4.87,N,24
7044,4.85,N,7
7045,4.85,N,12
7046,4.87,N,27
7047,4.88,N,21
7048,4.87,N,15
7049,4.88,N,15
7050,4.87,N,10
7051,4.85,N,10
7052,4.83,N,23
7053,4.82,N,0
7054,4.81,N,1
7055,4.83,N,3
7056,4.84,N,11
7057,4.84,N,7
7058,4.83,N,13
7059,4.82,N,13
7060,4.83,N,8
7061,4.85,N,8
7062,4.85,N,6
7063,4.85,N,6
7064,4.84,N,6
7065,4.83,N,12
7066,4.84,N,24
7067,4.82,N,24
7068,4.81,N,0
7069,4.79,N,0
7070,4.8,N,0
7071,4.84,N,0
7072,4.87,N,21
7073,4.85,N,27
7074,4.84,N,10
7075,4.82,N,10
7076,4.82,N,6
7077,4.82,N,20
7078,4.83,N,1
7079,4.83,N,3
7080,4.82,N,1
7081,4.81,N,25
7082,4.78,N,11
7083,4.79,N,11
7084,4.85,N,11
7085,4.87,N,21
7086,4.86,N,21
7087,4.85,N,6
7088,4.83,N,6
7089,4.83,N,12
7090,4.83,N,4
7091,4.85,N,4
7092,4.84,N,4
7093,4.83,N,1
7094,4.83,N,11
7095,4.83,N,11
7096,4.83,N,11
7097,4.85,N,11
7098,4.85,N,0
7099,4.85,N,10
7100,4.84,N,10
7101,4.85,N,6
7102,4.86,N,24
7103,4.86,N,6
7104,4.84,N,6
7105,4.83,N,25
7106,4.83,N,0
7107,4.85,N,0
7108,4.86,N,0
7109,4.87,N,15
7110,4.85,N,10
7111,4.84,N,27
7112,4.82,N,27
7113,4.81,N,20
7114,4.83,N,1
7115,4.85,N,20
7116,4.86,N,20
7117,4.87,N,24
7118,4.85,N,13
7119,4.83,N,13
7120,4.85,N,13
7121,4.86,N,1
7122,4.83,N,2
7123,4.81,N,21
7124,4.83,N,21
7125,4.86,N,12
7126,4.86,N,4
7127,4.87,N,9
7128,4.87,N,9
7129,4.86,N,6
7130,4.86,N,8
7131,4.84,N,16
7132,4.85,N,1
7133,4.86,N,4
7134,4.84,N,4
7135,4.84,N,0
7136,4.84,N,4
7137,4.84,N,11
7138,4.85,N,11
7139,4.85,N,2
7140,4.85,N,6
7141,4.85,N,8
7142,4.84,N,8
7143,4.84,N,4
7144,4.85,N,4
7145,4.87,N,23
7146,4.87,N,6
7147,4.85,N,3
7148,4.84,N,15
7149,4.84,N,11
7150,4.84,N,0
7151,4.84,N,0
7152,4.85,N,0
7153,4.85,N,21
7154,4.85,N,27
7155,4.85,N,9
7156,4.86,N,24
7157,4.87,N,12
7158,4.87,N,6
7159,4.87,N,6
7160,4.85,N,1
7161,4.85,N,22
7162,4.85,N,1
7163,4.85,N,24
7164,4.87,N,23
7165,4.88,N,5
7166,4.87,N,13
7167,4.86,N,27
7168,4.86,N,16
7169,4.87,N,5
7170,4.84,N,23
7171,4.85,N,20
7172,4.84,N,1
7173,4.85,N,1
7174,4.87,N,11
7175,4.87,N,3
7176,4.87,N,3
7177,4.85,N,19
7178,4.84,N,13
7179,4.85,N,0
7180,4.86,N,0
7181,4.87,N,1
7182,4.87,N,23
7183,4.86,N,9
7184,4.85,N,9
7185,4.85,N,3
7186,4.86,N,2
7187,4.86,N,1
7188,4.87,N,1
7189,4.86,N,2
7190,4.86,N,13
7191,4.88,N,12
7192,4.9,N,12
7193,4.93,N,9
7194,4.92,N,6
7195,4.91,N,6
7196,4.92,N,6
7197,4.93,N,16
7198,4.94,N,22
7199,4.93,N,14
7200,4.95,N,14
7201,4.98,N,9
7202,5,N,19
7203,5.02,N,16
7204,5.06,N,16
7205,5.08,N,9
7206,5.08,N,9
7207,5.06,N,9
7208,5.03,N,9
7209,5.03,N,19
7210,5.08,N,1
7211,5.11,N,24
7212,5.12,N,9
7213,5.1,N,9
7214,5.08,N,13
7215,5.05,N,13
7216,5.01,N,0
7217,4.98,N,2
7218,4.94,N,3
7219,4.9,N,3
7220,4.85,N,26
7221,4.82,N,26
7222,4.78,N,11
7223,4.78,N,11
7224,4.81,N,26
7225,4.82,N,26
7226,4.82,N,2
7227,4.8,N,8
7228,4.8,N,3
7229,4.82,N,3
7230,4.81,N,4
7231,4.8,N,4
7232,4.79,N,2
7233,4.8,N,2
7234,4.84,N,11
7235,4.85,N,11
7236,4.85,N,11
7237,4.84,N,11
7238,4.81,N,12
7239,4.81,N,0
7240,4.81,N,6
7241,4.82,N,6
7242,4.81,N,6
7243,4.79,N,24
7244,4.78,N,25
7245,4.8,N,25
7246,4.84,N,17
7247,4.84,N,13
7248,4.83,N,15
7249,4.82,N,15
7250,4.8,N,27
7251,4.81,N,20
7252,4.83,N,23
7253,4.83,N,23
7254,4.82,N,20
7255,4.81,N,3
7256,4.78,N,11
7257,4.79,N,11
7258,4.8,N,7
7259,4.83,N,0
7260,4.8,N,21
7261,4.76,N,21
7262,4.74,N,21
7263,4.74,N,18
7264,4.78,N,18
7265,4.81,N,18
7266,4.82,N,12
7267,4.81,N,8
7268,4.85,N,15
7269,4.89,N,15
7270,4.86,N,22
7271,4.78,N,12
7272,4.71,N,7
7273,4.67,N,7
7274,4.65,N,0
7275,4.65,N,24
7276,4.65,N,7
7277,4.61,N,7
7278,4.55,N,27
7279,4.49,N,0
7280,4.44,N,7
7281,4.42,N,7
7282,4.39,N,25
7283,4.34,N,18
7284,4.27,N,7
7285,4.21,N,7
7286,4.18,N,3
7287,4.19,N,25
7288,4.23,N,7
7289,4.29,N,7
7290,4.31,N,15
7291,4.33,N,15
7292,4.36,N,12
7293,4.43,N,12
7294,4.52,N,6
7295,4.59,N,6
7296,4.61,N,6
7297,4.64,N,6
7298,4.68,N,16
7299,4.75,N,16
7300,4.79,N,17
7301,4.84,N,17
7302,4.85,N,5
7303,4.85,N,5
7304,4.83,N,5
7305,4.84,N,5
7306,4.85,N,5
7307,4.9,N,5
7308,4.91,N,5
7309,4.9,N,5
7310,4.87,N,19
7311,4.87,N,19
7312,4.89,N,19
7313,4.92,N,1
7314,4.9,N,19
7315,4.89,N,19
7316,4.88,N,19
7317,4.89,N,19
7318,4.9,N,26
7319,4.91,N,2
7320,4.91,N,9
7321,4.9,N,9
7322,4.89,N,26
7323,4.88,N,26
7324,4.88,N,2
7325,4.89,N,2
7326,4.89,N,3
7327,4.88,N,26
7328,4.87,N,26
7329,4.89,N,2
7330,4.91,N,11
7331,4.95,N,3
7332,4.94,N,26
7333,4.93,N,4
7334,4.92,N,6
7335,4.92,N,14
7336,4.93,N,22
7337,4.93,N,1
7338,4.95,N,24
7339,4.93,N,14
7340,4.91,N,14
7341,4.93,N,13
7342,4.94,N,0
7343,4.93,N,2
7344,4.91,N,2
7345,4.91,N,6
7346,4.91,N,10
7347,4.94,N,25
7348,4.96,N,8
7349,4.97,N,17
7350,4.97,N,3
7351,4.98,N,10
7352,4.98,N,1
7353,4.99,N,1
7354,5,N,14
7355,4.98,N,12
7356,4.97,N,19
7357,4.99,N,9
7358,4.99,N,23
7359,5,N,2
7360,5,N,2
7361,4.99,N,16
7362,4.98,N,8
7363,4.98,N,2
7364,5.01,N,2
7365,5.05,N,9
7366,5.07,N,1
7367,5.04,N,8
7368,5.03,N,16
7369,5.02,N,9
7370,5.02,N,24
7371,5.03,N,1
7372,5.04,N,1
7373,5.05,N,0
7374,5.05,N,13
7375,5.03,N,13
7376,5.01,N,3
7377,5.01,N,26
7378,5.02,N,23
7379,5.01,N,6
7380,5.02,N,2
7381,5.04,N,26
7382,5.03,N,11
7383,5.05,N,17
7384,5.04,N,4
7385,5.03,N,3
7386,5.03,N,0
7387,5.02,N,1
7388,5,N,1
7389,5,N,2
7390,5,N,23
7391,5,N,12
7392,4.98,N,4
7393,4.97,N,11
7394,4.95,N,2
7395,4.94,N,21
7396,4.94,N,21
7397,4.95,N,8
7398,4.95,N,4
7399,4.94,N,4
7400,4.93,N,4
7401,4.92,N,25
7402,4.91,N,3
7403,4.93,N,3
7404,4.93,N,3
7405,4.92,N,7
7406,4.9,N,11
7407,4.89,N,4
7408,4.91,N,4
7409,4.94,N,7
7410,4.91,N,18
7411,4.91,N,6
7412,4.9,N,6
7413,4.92,N,7
7414,4.93,N,8
7415,4.93,N,17
7416,4.91,N,17
7417,4.89,N,17
7418,4.85,N,7
7419,4.86,N,5
7420,4.89,N,5
7421,4.93,N,7
7422,4.93,N,17
7423,4.91,N,27
7424,4.89,N,27
7425,4.89,N,17
7426,4.9,N,20
7427,4.89,N,20
7428,4.9,N,20
7429,4.89,N,20
7430,4.9,N,7
7431,4.91,N,15
7432,4.92,N,15
7433,4.93,N,12
7434,4.89,N,15
7435,4.89,N,19
7436,4.88,N,21
7437,4.88,N,1
7438,4.89,N,23
7439,4.89,N,23
7440,4.89,N,18
7441,4.88,N,12
7442,4.85,N,11
7443,4.85,N,2
7444,4.86,N,8
7445,4.85,N,6
7446,4.85,N,21
7447,4.87,N,4
7448,4.86,N,4
7449,4.88,N,12
7450,4.89,N,12
7451,4.91,N,3
7452,4.88,N,15
7453,4.85,N,6
7454,4.81,N,1
7455,4.8,N,0
7456,4.84,N,0
7457,4.88,N,0
7458,4.88,N,7
7459,4.88,N,9
7460,4.86,N,17
7461,4.83,N,16
7462,4.82,N,6
7463,4.83,N,6
7464,4.84,N,1
7465,4.84,N,1
7466,4.84,N,25
7467,4.84,N,17
7468,4.84,N,12
7469,4.83,N,3
7470,4.82,N,7
7471,4.81,N,1
7472,4.82,N,1
7473,4.83,N,0
7474,4.85,N,7
7475,4.84,N,12
7476,4.84,N,12
7477,4.83,N,9
7478,4.82,N,6
7479,4.82,N,6
7480,4.84,N,6
7481,4.84,N,1
7482,4.82,N,7
7483,4.82,N,12
7484,4.82,N,4
7485,4.82,N,4
7486,4.84,N,7
7487,4.83,N,6
7488,4.83,N,6
7489,4.82,N,6
7490,4.81,N,7
7491,4.81,N,4
7492,4.82,N,4
7493,4.84,N,4
